 ASCII output data for Electronics Workbench circuit lpf2.ewb
        Time           V1           V2           V3           V4
      1.2585       6.2821      6.48516       6.3606      6.34782
       1.259      6.09983      6.47307      6.36298      6.34819
      1.2595      5.91694      6.45726      6.36489       6.3486
        1.26      5.75389      6.43834      6.36626      6.34903
      1.2605      5.60882       6.4169      6.36706      6.34947
       1.261      5.48297      6.39348      6.36728       6.3499
      1.2615      5.37633      6.36863      6.36691      6.35032
       1.262      5.29822      6.34308      6.36596       6.3507
      1.2625      5.24676      6.31748      6.36445      6.35103
       1.263      5.22258      6.29248      6.36242      6.35131
      1.2635      5.22134      6.26859      6.35993      6.35152
       1.264      5.24738      6.24638      6.35703      6.35166
      1.2645      5.29822      6.22636      6.35379      6.35171
       1.265      5.37199      6.20897      6.35029      6.35167
      1.2655      5.45693      6.19434      6.34661      6.35155
       1.266      5.59704      6.18365      6.34284      6.35134
      1.2665      5.72537      6.17644      6.33907      6.35104
       1.267      5.87479      6.17305       6.3354      6.35066
      1.2675       6.0366      6.17358       6.3319       6.3502
       1.268      6.19903      6.17788      6.32865      6.34967
      1.2685      6.37262      6.18603      6.32574      6.34909
       1.269      6.55861      6.19817      6.32325      6.34846
      1.2695      6.74397       6.2141      6.32123       6.3478
        1.27      6.92129      6.23345      6.31976      6.34711
      1.2705      7.10231      6.25617      6.31888      6.34642
       1.271      7.27405      6.28189      6.31864      6.34575
      1.2715      7.43338       6.3102      6.31907      6.34509
       1.272      7.57535      6.34056      6.32018      6.34449
      1.2725      7.63672      6.37097      6.32196      6.34394
       1.273      7.73654      6.40238      6.32439      6.34346
      1.2735      7.81713      6.43428      6.32745      6.34307
       1.274      7.87045      6.46602      6.33111      6.34278
      1.2745      7.89277      6.49688      6.33533       6.3426
       1.275      7.88905      6.52629      6.34005      6.34253
      1.2755      7.85185      6.55354      6.34519       6.3426
       1.276      7.78118      6.57794      6.35068       6.3428
      1.2765      7.67764      6.59885      6.35641      6.34313
       1.277      7.54621      6.61577      6.36228       6.3436
      1.2775      7.41106      6.62881      6.36819      6.34419
       1.278      7.22445      6.63693      6.37404      6.34492
      1.2785      7.02172      6.63996       6.3797      6.34577
       1.279      6.80163      6.63774      6.38505      6.34673
      1.2795      6.57101      6.63026         6.39      6.34778
        1.28       6.3441      6.61783      6.39445      6.34892
      1.2805      6.11471      6.60062       6.3983      6.35013
       1.281      5.88284      6.57879      6.40148      6.35138
      1.2815      5.66524      6.55288      6.40393      6.35266
       1.282      5.46437      6.52345      6.40558      6.35395
      1.2825      5.29388      6.49139      6.40643      6.35523
       1.283      5.14323      6.45727      6.40645      6.35648
      1.2835      5.01551      6.42171      6.40565      6.35768
       1.284      4.91756      6.38548      6.40405      6.35881
      1.2845      4.85494      6.34942       6.4017      6.35986
       1.285      4.82022      6.31419      6.39864       6.3608
      1.2855      4.81093      6.28032      6.39495      6.36164
       1.286      4.82766      6.24836      6.39068      6.36234
      1.2865       4.9002      6.21953      6.38594      6.36292
       1.287      4.98018      6.19387      6.38083      6.36336
      1.2875      5.07503      6.17155      6.37544      6.36365
       1.288      5.19096      6.15292      6.36986       6.3638
      1.2885       5.3317       6.1384      6.36421      6.36381
       1.289      5.49537      6.12833      6.35858      6.36368
      1.2895       5.6671       6.1227      6.35308      6.36343
        1.29      5.84937      6.12155       6.3478      6.36304
      1.2905      6.04094       6.1249      6.34285      6.36255
       1.291       6.2387      6.13269       6.3383      6.36196
      1.2915      6.43957       6.1448      6.33424      6.36128
       1.292       6.6423      6.16107      6.33074      6.36054
      1.2925      6.83263      6.18103      6.32787      6.35974
       1.293      6.97894      6.20347      6.32565      6.35891
      1.2935      7.11967      6.22816       6.3241      6.35806
       1.294      7.27776      6.25541      6.32325      6.35721
      1.2945       7.4061      6.28442      6.32311      6.35638
       1.295      7.50715      6.31447      6.32368      6.35558
      1.2955      7.57597      6.34476      6.32492      6.35484
       1.296      7.61937      6.37468      6.32681      6.35415
      1.2965      7.63363      6.40357      6.32927      6.35354
       1.297      7.60697      6.43052      6.33225      6.35303
      1.2975      7.54683      6.45484      6.33565       6.3526
       1.298      7.47367      6.47635       6.3394      6.35228
      1.2985      7.34906      6.49396      6.34338      6.35206
       1.299      7.18167      6.50685      6.34747      6.35195
      1.2995      6.98762       6.5146      6.35156      6.35194
         1.3      6.77807      6.51709      6.35551      6.35203
      1.3005      6.55985      6.51434      6.35921       6.3522
       1.301      6.33046      6.50635      6.36256      6.35245
      1.3015      6.09735      6.49326      6.36544      6.35277
       1.302       5.8754      6.47556      6.36776      6.35314
      1.3025      5.66648      6.45377      6.36947      6.35354
       1.303      5.48483      6.42872      6.37051      6.35395
      1.3035      5.33728      6.40135      6.37086      6.35436
       1.304      5.21576      6.37239      6.37052      6.35476
      1.3045      5.12959      6.34273      6.36949      6.35512
       1.305      5.07441      6.31313      6.36781      6.35542
      1.3055      5.04527      6.28419      6.36553      6.35567
       1.306      5.05395      6.25677      6.36271      6.35584
      1.3065      5.08681      6.23136      6.35942      6.35593
       1.307      5.14695       6.2085      6.35575      6.35593
      1.3075       5.2635      6.18941      6.35179      6.35582
       1.308      5.36765      6.17361      6.34764      6.35562
      1.3085      5.48917      6.16136      6.34338      6.35533
       1.309      5.63424      6.15304      6.33913      6.35493
      1.3095      5.80411      6.14906      6.33497      6.35444
        1.31      5.99444      6.14971      6.33101      6.35387
      1.3105      6.19655      6.15506      6.32735      6.35323
       1.311      6.39804      6.16487      6.32408      6.35251
      1.3115      6.60696      6.17912      6.32128      6.35175
       1.312      6.83139      6.19798      6.31905      6.35095
      1.3125      7.05582      6.22125      6.31747      6.35014
       1.313      7.26661      6.24841      6.31658      6.34932
      1.3135      7.46995      6.27911      6.31645      6.34852
       1.314      7.59333      6.31131      6.31707      6.34775
      1.3145      7.76692      6.34614      6.31848      6.34704
       1.315      7.91571       6.3829      6.32067      6.34639
      1.3155      8.03226      6.42076      6.32366      6.34584
       1.316      8.11906      6.45897       6.3274      6.34539
      1.3165      8.16803      6.49664      6.33185      6.34506
       1.317      8.18105      6.53294      6.33694      6.34486
      1.3175      8.15935      6.56713      6.34261      6.34481
       1.318       8.0986       6.5984      6.34876       6.3449
      1.3185      7.99816      6.62594      6.35527      6.34515
       1.319      7.88719      6.64968      6.36205      6.34557
      1.3195       7.7105      6.66826      6.36896      6.34614
        1.32      7.50095      6.68112      6.37587      6.34686
      1.3205      7.27342      6.68812      6.38263      6.34773
       1.321      7.02668      6.68906      6.38912      6.34874
      1.3215      6.77187      6.68403      6.39521      6.34988
       1.322      6.50839      6.67311      6.40077      6.35112
      1.3225      6.24986      6.65666      6.40572      6.35245
       1.323      5.99568      6.63505      6.40994      6.35385
      1.3235      5.75451      6.60881      6.41338       6.3553
       1.324      5.54124       6.5788      6.41597      6.35678
      1.3245      5.35588      6.54584      6.41769      6.35827
       1.325      5.20274      6.51083      6.41852      6.35974
      1.3255      5.08123       6.4746      6.41849      6.36117
       1.326       4.9901       6.4379      6.41762      6.36255
      1.3265      4.92934      6.40146      6.41596      6.36385
       1.327      4.90082      6.36601      6.41356      6.36506
      1.3275      4.90454      6.33228      6.41049      6.36617
       1.328      4.95848      6.30134      6.40686      6.36716
      1.3285      5.03163      6.27353      6.40276      6.36803
       1.329      5.11719      6.24896      6.39829      6.36877
      1.3295      5.22134      6.22794      6.39355      6.36937
        1.33       5.3503      6.21087      6.38863      6.36984
      1.3305      5.50529      6.19818      6.38366      6.37018
